Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
25,9,2012-06-22,20958.69,False,73.52,3.564,9127.63,467.6,30.29,3543.14,5417.88,214.606,7.139,B,128107
25,40,2012-05-11,42402.04,False,59.21,3.889,16186.46,,23.05,4625.4,2037.11,214.5319099,7.139,B,128107
4,11,2010-04-02,20759.91,False,48.77,2.74,,,,,,126.6034839,7.896,A,205863
5,6,2012-04-13,575.16,False,70.56,3.891,1562.33,758.49,,206.0,1642.42,222.0971111,5.801,B,34875
18,24,2010-03-05,9686.84,False,37.17,2.766,,,,,,131.735,9.202,B,120653
41,3,2011-09-16,11571.4,False,54.82,3.596,,,,,,194.7419707,6.901,A,196321
27,10,2010-11-05,35098.94,False,45.91,3.049,,,,,,136.7862258,8.021,A,204184
43,20,2011-07-22,132.0,False,88.58,3.651,,,,,,207.2538111,10.641,C,41062
43,79,2011-11-25,11029.28,True,55.7,3.236,3.37,,5.76,,212.75,210.0888571,10.148,C,41062
25,27,2012-07-06,761.76,False,75.52,3.475,7926.21,399.7,40.32,4541.86,4619.98,214.6873514,7.28,B,128107
3,74,2011-11-04,2994.78,False,59.31,3.332,,,,,,221.245968,7.197,B,37392
27,13,2011-07-15,54228.3,False,77.83,3.915,,,,,,139.7006325,7.85,A,204184
26,25,2011-02-25,4333.85,False,16.3,3.281,,,,,,133.4921429,7.907,A,152513
41,4,2010-11-26,31250.86,True,25.3,2.742,,,,,,191.0121805,7.508,A,196321
41,98,2010-11-26,14367.04,True,25.3,2.742,,,,,,191.0121805,7.508,A,196321
35,54,2012-08-24,61.84,False,72.93,3.834,5726.77,,57.08,5332.71,4133.91,142.3105933,8.839,B,103681
9,25,2010-12-03,5450.79,False,49.89,2.708,,,,,,215.1445203,6.56,B,125833
20,16,2010-02-26,8814.52,False,32.32,2.754,,,,,,204.4630869,8.187,A,203742
14,35,2012-05-25,5142.52,False,67.21,3.798,11421.79,,634.52,1071.25,3204.72,191.0028096,8.567,A,200898
31,74,2012-04-06,14776.79,False,69.02,3.891,12625.17,399.0,21.86,3623.01,16629.1,221.0737638,6.891,A,203750
13,26,2010-09-03,12385.19,False,65.71,2.868,,,,,,126.1019355,7.951,A,219622
23,93,2010-12-24,2241.65,False,22.96,3.15,,,,,,132.7477419,5.287,B,114533
27,94,2011-09-09,71517.56,True,70.93,3.93,,,,,,140.2310173,7.85,A,204184
18,49,2010-08-27,13038.92,False,67.05,2.77,,,,,,132.6932258,9.342,B,120653
18,83,2012-04-06,4140.6,False,43.8,3.957,7879.75,,43.89,3186.17,5337.91,137.7970968,8.304,B,120653
4,56,2012-04-06,28182.81,False,67.69,3.864,11341.17,,73.38,5677.89,7821.95,131.0375484,4.308,A,205863
44,59,2012-01-27,30.83,False,34.32,3.058,17.76,12.28,63.36,,224.86,130.3144516,5.774,C,39910
43,96,2011-06-17,27235.12,False,88.49,3.637,,,,,,206.8560238,10.581,C,41062
18,71,2011-09-16,7057.96,False,66.23,3.809,,,,,,136.3145,8.89,B,120653
12,36,2012-06-01,4908.0,False,78.11,4.277,7512.07,,43.71,3666.37,4109.01,130.9592258,11.627,B,112238
38,52,2012-03-09,12.26,False,54.54,4.25,425.97,1.8,,25.6,1751.92,130.7413793,12.187,C,39690
32,16,2012-09-07,13142.33,True,72.56,3.596,7271.43,172.04,233.55,916.85,3089.99,198.0950484,7.872,A,203007
7,47,2010-07-23,25.0,False,64.64,2.691,,,,,,189.774698,9.017,B,70713
42,9,2011-08-26,142.48,False,91.59,3.663,,,,,,129.2832581,8.257,C,39690
5,22,2010-05-14,1659.41,False,74.79,2.854,,,,,,210.8872772,6.465,B,34875
36,82,2011-11-25,9214.15,True,66.41,3.181,7.09,,,,780.75,217.1812533,7.716,A,39910
2,55,2012-07-13,9216.19,False,80.17,3.256,8354.65,342.25,20.53,5674.44,5012.22,221.5616784,6.565,A,202307
42,32,2010-09-24,23.5,False,85.75,2.939,,,,,,126.1900333,9.199,C,39690
7,28,2011-01-21,48.0,False,25.4,2.973,,,,,,191.5731924,8.818,B,70713
2,82,2012-09-07,26406.39,True,87.65,3.73,10658.86,149.28,60.97,2920.9,3275.57,222.0747635,6.565,A,202307
34,14,2011-02-04,9937.23,False,23.82,2.996,,,,,,127.7195806,10.398,A,158114
12,12,2010-07-09,4770.48,False,90.37,3.1,,,,,,126.1518,14.18,B,112238
1,35,2010-12-10,2735.0,False,46.33,2.843,,,,,,211.4659526,7.838,A,151315
33,11,2010-03-12,36.4,False,55.61,3.034,,,,,,126.6042857,10.115,A,39690
39,14,2010-04-09,17567.97,False,68.15,2.77,,,,,,209.400638,8.464,A,184109
32,79,2011-04-29,17405.53,False,44.86,3.663,,,,,,192.6243322,8.595,A,203007
33,59,2011-07-08,8.0,False,96.44,3.793,,,,,,129.1125,8.442,A,39690
4,71,2012-08-10,6452.39,False,83.21,3.476,16996.42,36.6,60.94,4777.2,3937.09,130.7561613,4.077,A,205863
34,54,2010-10-15,30.92,False,59.57,2.732,,,,,,126.3266774,10.21,A,158114
20,97,2011-05-06,27628.65,False,53.41,4.046,,,,,,208.7992595,7.287,A,203742
8,8,2010-03-12,26239.22,False,49.76,2.667,,,,,,214.7492449,6.299,A,155078
32,35,2011-05-13,2654.5,False,56.09,3.767,,,,,,192.826069,8.595,A,203007
15,14,2012-08-31,9565.22,False,71.42,4.026,5501.66,135.77,27.69,1513.49,2862.32,138.3771935,8.193,B,123737
36,46,2011-10-28,1976.05,False,71.31,3.306,,,,,,216.4051315,7.716,A,39910
21,44,2011-11-25,5991.6,True,56.43,3.236,233.85,206.36,40561.8,319.19,170.64,218.1130269,7.441,B,140167
16,60,2011-02-18,79.2,False,27.18,3.051,,,,,,191.9178331,6.614,B,57197
7,44,2010-02-05,3852.4,False,10.53,2.58,,,,,,189.3816974,9.014,B,70713
30,90,2012-04-06,35996.79,False,69.02,3.891,21.39,,4.09,,2364.16,221.0737638,6.891,C,42988
27,92,2010-02-19,174346.67,False,32.44,2.909,,,,,,135.4657781,8.237,A,204184
29,74,2011-02-04,7018.56,False,26.39,3.24,,,,,,133.1834194,10.256,B,93638
2,37,2010-09-17,4732.32,False,82.05,2.582,,,,,,211.1806415,8.099,A,202307
39,3,2010-02-05,13308.76,False,44.3,2.572,,,,,,209.8529663,8.554,A,184109
21,24,2012-02-10,7510.11,True,46.52,3.409,26115.19,3985.95,13.1,16646.38,7628.83,219.9049073,7.057,B,140167
34,21,2012-01-06,4574.92,False,36.39,3.158,5998.79,18094.69,104.92,351.55,2890.32,130.1575161,9.653,A,158114
22,55,2012-09-28,6344.53,False,62.17,4.018,4269.8,23.73,1.72,2763.63,2130.39,142.76575,7.753,B,119557
37,85,2010-09-24,138.27,False,79.17,2.624,,,,,,210.3664469,8.36,C,39910
21,14,2012-06-29,12945.09,False,88.05,3.286,5130.81,38.3,,1849.32,3879.62,221.4813343,6.891,B,140167
39,41,2010-04-16,522.24,False,66.33,2.808,,,,,,209.2691428,8.464,A,184109
19,7,2010-11-05,25858.43,False,41.78,3.049,,,,,,132.9245806,8.067,A,203819
13,98,2012-05-11,14889.28,False,56.47,3.809,14566.92,86.0,60.34,6009.18,4224.91,131.1453333,5.965,A,219622
14,94,2011-07-29,62916.15,False,81.31,3.829,,,,,,186.2955962,8.625,A,200898
34,23,2011-09-23,12280.55,False,66.23,3.473,,,,,,129.5183333,10.641,A,158114
7,22,2011-09-02,7738.45,False,53.4,3.511,,,,,,194.5092113,8.622,B,70713
39,23,2012-03-02,16230.78,False,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.5340975,7.244,A,184109
31,31,2011-10-07,1166.48,False,71.64,3.285,,,,,,216.6958311,7.441,A,203750
25,34,2011-12-30,7006.13,True,32.42,3.389,4624.26,49913.53,177.05,407.17,2515.09,212.4035763,7.082,B,128107
20,25,2010-07-09,14649.75,False,78.09,2.793,,,,,,204.3625658,7.527,A,203742
30,1,2012-07-27,7782.83,False,88.09,3.407,92.13,,0.24,,3727.76,221.5785461,6.565,C,42988
44,27,2012-05-18,17.94,False,65.17,3.808,777.37,,,,1118.23,131.0983226,5.621,C,39910
14,47,2010-09-24,-498.0,False,68.59,2.713,,,,,,182.6696737,8.743,A,200898
45,92,2010-07-16,42633.89,False,77.84,2.783,,,,,,182.2604411,8.743,B,118221
25,78,2012-05-18,3.0,False,58.21,3.848,7191.69,,1.7,640.51,1793.42,214.5485571,7.139,B,128107
34,4,2012-06-22,21121.43,False,78.85,3.329,4673.0,169.0,,1561.36,4524.99,130.7929,9.575,A,158114
2,33,2011-10-14,4790.04,False,71.67,3.274,,,,,,217.0048261,7.441,A,202307
31,80,2012-09-28,17899.73,False,80.38,3.666,6570.37,16.73,0.15,354.35,7577.57,222.6164329,6.565,A,203750
38,11,2010-11-26,1117.51,True,47.66,3.162,,,,,,126.6692667,14.313,C,39690
23,96,2010-02-12,8399.97,True,18.75,2.771,,,,,,131.5866129,5.892,B,114533
41,7,2012-03-16,32328.03,False,47.76,3.486,6504.93,48.97,4.59,3026.39,2020.55,197.0457208,6.589,A,196321
7,27,2012-07-20,863.04,False,62.87,3.585,1182.59,114.37,11.37,198.49,2423.07,197.9290378,7.872,B,70713
28,14,2010-02-26,25607.54,False,50.23,2.825,,,,,,126.5522857,13.975,A,206302
10,50,2011-08-05,4474.0,False,89.8,3.803,,,,,,129.1846452,8.257,B,126512
29,20,2012-04-20,4047.66,False,58.81,4.046,2087.5,1908.99,9.68,234.05,1581.26,137.9230667,9.14,B,93638
26,40,2011-10-14,39709.06,False,53.91,3.583,,,,,,136.5150968,7.598,A,152513
41,22,2011-11-25,18223.48,True,36.37,3.424,256.95,1053.98,79621.2,40.76,2616.56,195.7704,6.759,A,196321
30,31,2011-02-18,15.46,False,59.87,3.045,,,,,,212.9033115,8.028,C,42988
25,21,2010-02-12,4747.33,True,19.64,2.773,,,,,,204.3857472,8.187,B,128107
17,94,2010-10-29,1959.61,False,39.87,2.841,,,,,,126.4364194,6.885,B,93188
33,87,2011-05-20,459.0,False,76.07,3.99,,,,,,129.0756774,8.687,A,39690
36,2,2010-10-22,14849.17,False,72.24,2.698,,,,,,210.6271444,8.476,A,39910
45,83,2011-09-16,638.76,False,69.17,3.742,,,,,,186.8024,8.625,B,118221
38,25,2010-07-02,97.0,False,91.98,3.105,,,,,,126.1392,14.18,C,39690
17,95,2011-05-27,52321.17,False,51.04,3.778,,,,,,129.0623548,6.774,B,93188
29,13,2010-05-28,18342.22,False,65.64,2.906,,,,,,132.2939355,10.16,B,93638
40,85,2011-06-03,1731.58,False,66.16,3.973,,,,,,134.8551613,4.781,A,155083
27,37,2011-09-23,2045.0,False,63.61,3.899,,,,,,140.32725,7.85,A,204184
30,32,2011-04-22,45.0,False,70.79,3.807,,,,,,215.1096657,7.931,C,42988
39,74,2012-10-12,22636.25,False,69.88,3.601,2360.14,,22.59,579.21,15387.94,222.0510793,6.228,A,184109
14,29,2011-12-30,12866.84,True,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,A,200898
42,97,2011-08-12,22012.82,False,85.61,3.794,,,,,,129.2015806,8.257,C,39690
7,41,2012-09-21,2645.36,False,51.77,3.765,4113.14,12.0,3.0,344.2,4693.52,198.358523,7.872,B,70713
3,10,2010-04-09,9213.85,False,68.0,2.77,,,,,,213.9120595,7.343,B,37392
3,11,2012-04-13,10433.15,False,72.83,3.891,5359.22,1673.42,3.0,682.03,1371.55,225.0135556,6.664,B,37392
11,27,2011-12-16,5429.87,False,59.69,3.159,1812.02,143.06,592.44,669.07,4900.25,222.6426418,7.197,A,207499
4,33,2010-02-26,10176.74,False,41.36,2.59,,,,,,126.5522857,8.623,A,205863
20,90,2012-05-18,88613.58,False,60.99,3.848,8077.14,512.0,5.13,2746.24,3677.78,214.5485571,7.139,A,203742
1,90,2012-02-24,82674.87,False,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,A,151315
20,7,2010-08-06,28108.59,False,74.57,2.784,,,,,,204.7293252,7.527,A,203742
44,59,2012-04-27,7.98,False,64.8,3.842,2489.9,,3.98,16.6,821.26,131.1266667,5.621,C,39910
5,54,2010-04-09,20.0,False,65.19,2.77,,,,,,211.1738835,6.465,B,34875
27,36,2012-05-25,4925.12,False,64.77,3.979,11465.8,,380.15,2173.31,4183.07,142.1032776,8.253,A,204184
24,44,2012-06-08,5095.08,False,59.93,3.871,15742.14,250.6,35.76,3050.95,7604.47,138.1174194,8.983,A,203819
19,31,2012-06-29,1927.12,False,69.92,3.667,11993.32,535.4,,3736.21,3432.8,138.1962667,8.15,A,203819
27,74,2012-02-17,26830.8,False,37.24,3.874,14655.15,10670.84,162.82,11286.99,1595.8,141.2140357,8.009,A,204184
43,1,2012-08-31,5671.76,False,81.12,3.638,699.48,,12.39,615.93,1122.02,213.6736313,9.285,C,41062
33,11,2011-12-23,141.42,False,53.39,3.541,123.82,,2.78,,950.77,129.9845484,8.01,A,39690
33,74,2010-03-12,506.33,False,55.61,3.034,,,,,,126.6042857,10.115,A,39690
7,85,2011-04-22,2348.68,False,31.84,3.636,,,,,,192.5234638,8.595,B,70713
8,54,2012-08-24,5.88,False,73.77,3.62,3822.14,6.4,4.2,763.09,3570.91,225.7418442,5.401,A,155078
41,60,2010-03-26,297.4,False,32.3,2.717,,,,,,189.7195417,7.541,A,196321
9,9,2011-08-19,13571.31,False,85.8,3.554,,,,,,219.2556109,6.404,B,125833
25,5,2012-06-08,9544.78,False,58.48,3.689,9024.73,207.4,64.04,2897.69,4748.56,214.5527132,7.139,B,128107
16,10,2012-05-25,11408.18,False,57.36,3.804,990.24,,123.98,321.46,1405.5,197.5886046,6.169,B,57197
34,2,2010-07-02,34385.51,False,73.66,2.668,,,,,,126.1392,9.816,A,158114
44,6,2010-05-21,25.76,False,57.71,2.95,,,,,,126.1843871,7.972,C,39910
39,18,2012-04-06,20688.98,False,73.49,3.891,9057.89,,46.4,3572.95,15694.32,220.1204125,6.989,A,184109
28,41,2011-05-13,761.5,False,70.93,4.202,,,,,,129.089,13.736,A,206302
12,1,2010-07-23,11096.53,False,99.22,3.112,,,,,,126.1283548,14.18,B,112238
33,41,2011-07-01,14.0,False,98.43,3.842,,,,,,129.0894,8.442,A,39690
33,83,2011-09-09,2962.29,True,96.22,3.771,,,,,,129.3686129,8.442,A,39690
34,38,2011-03-18,48752.16,False,55.58,3.495,,,,,,128.5121935,10.398,A,158114
26,34,2010-03-12,8376.9,False,31.1,2.805,,,,,,131.784,8.488,A,152513
19,25,2011-05-06,13150.0,False,50.43,4.192,,,,,,134.5143667,7.658,A,203819
15,11,2010-10-15,12144.31,False,49.96,2.999,,,,,,132.7633548,8.067,B,123737
43,17,2011-09-30,500.56,False,78.97,3.355,,,,,,208.4757143,10.641,C,41062
19,35,2012-03-16,4030.77,False,48.2,4.021,8353.56,84.57,3.04,3175.2,2613.7,137.5843871,7.943,A,203819
11,36,2011-02-18,1467.0,False,61.5,3.045,,,,,,216.5843571,7.551,A,207499
40,40,2010-09-10,34873.17,True,62.75,2.717,,,,,,132.7564516,5.326,A,155083
6,83,2011-10-14,3368.85,False,71.24,3.274,,,,,,218.9109844,6.551,A,202505
39,97,2012-06-15,24596.9,False,81.33,3.393,8270.46,76.4,0.06,3324.17,25107.85,220.4494148,6.989,A,184109
26,93,2012-01-06,30457.37,False,22.94,3.439,3352.77,17442.27,117.1,468.31,6344.32,136.698129,7.467,A,152513
32,12,2012-06-08,3854.02,False,71.14,3.741,8483.84,361.8,77.99,1640.0,6841.59,197.6551863,8.09,A,203007
18,13,2010-04-02,44791.35,False,45.63,2.826,,,,,,131.9019677,9.269,B,120653
14,92,2012-06-22,134236.16,False,74.22,3.564,10291.35,317.0,4.3,3292.07,6115.51,191.0646096,8.567,A,200898
2,59,2010-02-12,1331.83,True,38.49,2.548,,,,,,210.8979935,8.324,A,202307
29,35,2011-07-01,2967.52,False,70.8,3.815,,,,,,135.4468,9.863,B,93638
35,6,2012-01-27,3793.74,False,36.96,3.567,2798.44,2928.52,1.46,446.0,9008.25,140.9124021,8.744,B,103681
32,52,2010-10-15,2689.56,False,52.96,2.762,,,,,,190.8623087,9.137,A,203007
1,79,2010-05-28,28195.06,False,80.44,2.759,,,,,,210.8967606,7.808,A,151315
32,8,2011-10-14,24497.03,False,50.15,3.491,,,,,,195.0261012,8.513,A,203007
20,90,2010-11-26,102134.85,True,46.66,3.039,,,,,,204.9621,7.484,A,203742
23,67,2010-06-18,29403.38,False,60.29,2.805,,,,,,132.4733333,5.435,B,114533
28,92,2010-08-13,83793.74,False,87.01,3.159,,,,,,126.064,14.18,A,206302
10,58,2011-12-30,3367.5,True,48.92,3.428,7676.36,104519.54,179.82,1573.87,3732.93,130.0710323,7.874,B,126512
38,29,2010-03-12,23.0,False,50.11,2.925,,,,,,126.6042857,13.975,C,39690
18,85,2012-07-20,1835.73,False,77.43,3.61,2316.87,161.52,27.08,525.04,887.18,138.2331935,8.535,B,120653
24,1,2010-07-09,18197.43,False,79.05,2.94,,,,,,132.5461333,8.117,A,203819
40,2,2012-10-26,24220.81,False,49.65,3.917,3605.71,55.98,0.28,486.81,1389.06,138.7281613,4.145,A,155083
25,83,2010-10-08,334.86,False,48.46,2.764,,,,,,204.951982,7.484,B,128107
43,94,2010-11-19,42027.34,False,54.96,2.771,,,,,,203.8191286,10.21,C,41062
8,91,2010-03-19,31563.4,False,47.26,2.72,,,,,,214.5764954,6.299,A,155078
13,21,2010-12-03,11028.56,False,25.8,2.812,,,,,,126.7313333,7.795,A,219622
22,14,2012-10-12,15947.61,False,54.18,4.029,1558.08,,10.35,485.2,4291.26,142.9376167,7.543,B,119557
33,59,2010-04-09,7.97,False,68.43,3.004,,,,,,126.6019032,9.849,A,39690
29,80,2011-12-23,45.4,False,39.83,3.413,373.34,5.21,676.82,10.5,1730.4,136.5883871,9.357,B,93638
45,9,2011-02-11,9637.44,True,30.3,3.239,,,,,,183.7016129,8.549,B,118221
35,92,2012-01-06,30903.84,False,35.8,3.422,5956.88,13987.28,24.73,1685.24,6269.59,140.6461359,8.744,B,103681
34,48,2011-08-26,791.0,False,77.27,3.523,,,,,,129.2832581,10.641,A,158114
14,25,2012-06-29,11809.04,False,75.22,3.506,4575.3,211.7,,304.94,2686.11,191.0992462,8.567,A,200898
33,94,2010-09-10,35006.7,True,91.77,2.961,,,,,,126.1145806,9.495,A,39690
8,44,2012-09-07,3544.9,True,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,A,155078
37,13,2010-08-13,16973.35,False,86.06,2.692,,,,,,210.3943056,8.36,C,39910
43,12,2012-06-01,96.24,False,80.89,3.501,290.87,,0.8,,725.1,213.1719747,9.575,C,41062
43,52,2011-10-21,10.92,False,70.3,3.353,,,,,,209.2222327,10.148,C,41062
8,71,2011-04-01,3010.04,False,49.86,3.524,,,,,,218.2586281,6.297,A,155078
44,95,2011-05-06,30753.46,False,47.75,3.744,,,,,,129.0444333,6.906,C,39910
42,46,2011-03-04,6900.64,False,56.96,3.674,,,,,,128.26475,8.744,C,39690
30,3,2012-05-04,685.32,False,77.53,3.749,1136.36,,19.09,14.33,2003.64,221.3095166,6.891,C,42988
30,96,2010-12-31,22672.81,True,47.19,2.943,,,,,,211.064774,8.163,C,42988
27,74,2010-07-30,30879.19,False,79.78,2.932,,,,,,136.4554021,7.982,A,204184
3,6,2011-03-18,2259.99,False,69.47,3.488,,,,,,217.7235226,7.551,B,37392
19,92,2010-04-16,108426.16,False,49.67,3.01,,,,,,131.9809,8.185,A,203819
13,36,2012-03-30,2234.0,False,53.2,3.734,10556.61,43.54,15.84,1116.83,8179.03,130.9670968,6.104,A,219622
24,93,2010-12-31,30174.81,True,25.9,3.336,,,,,,132.8150323,8.275,A,203819
22,59,2010-11-12,547.6,False,44.42,2.961,,,,,,136.8349032,8.572,B,119557
16,92,2010-10-22,17537.41,False,45.85,2.762,,,,,,190.9070184,6.986,B,57197
38,7,2011-08-05,597.52,False,90.61,3.803,,,,,,129.1846452,13.503,C,39690
2,85,2012-05-25,2996.13,False,78.19,3.561,10701.32,,1030.53,3595.04,14920.27,221.3828029,6.891,A,202307
44,2,2012-01-06,9782.22,False,33.8,3.08,1.94,51.41,54.05,,809.1,130.1575161,5.774,C,39910
4,52,2012-05-04,4053.35,False,80.14,3.747,13737.91,,93.65,6993.97,4541.89,131.136,4.308,A,205863
21,1,2011-05-20,11871.74,False,68.36,3.907,,,,,,215.3834778,7.931,B,140167
16,67,2012-10-05,3345.25,False,50.46,3.779,2228.83,,23.32,1534.31,4451.29,198.8221322,5.847,B,57197
26,20,2012-02-24,3179.21,False,28.06,3.751,7373.92,5211.81,3.2,2716.45,4114.28,137.3411034,7.467,A,152513
8,90,2011-08-19,40603.78,False,82.92,3.554,,,,,,219.0701968,6.425,A,155078
31,96,2010-11-26,47779.6,True,62.96,2.735,,,,,,211.4062867,8.163,A,203750
35,93,2011-01-14,1617.26,False,25.7,3.205,,,,,,136.803477,8.549,B,103681
28,87,2010-09-03,14925.8,False,83.12,3.087,,,,,,126.1019355,14.18,A,206302
5,13,2010-07-02,11805.9,False,81.25,2.669,,,,,,211.7801861,6.496,B,34875
27,94,2012-03-09,61963.52,False,44.32,4.021,14171.85,917.3,2.2,3614.57,4582.1,141.4742857,8.009,A,204184
29,14,2010-04-02,11048.93,False,44.96,2.826,,,,,,131.9019677,10.16,B,93638
4,79,2012-04-27,50665.13,False,76.47,3.81,3993.66,97.77,26.68,113.37,3947.45,131.1266667,4.308,A,205863
6,20,2010-08-06,10462.33,False,86.61,2.627,,,,,,213.0311188,6.973,A,202505
38,10,2012-04-06,426.24,False,64.05,4.121,24.75,,10.47,,1495.97,131.0375484,11.627,C,39690
15,34,2010-04-09,19560.2,False,57.77,2.992,,,,,,131.9408065,8.185,B,123737
9,71,2012-09-28,879.58,False,76.8,3.666,1699.68,1.91,0.55,190.38,1819.15,226.7630732,5.277,B,125833
33,1,2012-06-08,2454.73,False,90.94,4.103,499.25,,,,959.13,130.8896774,7.396,A,39690
30,87,2012-03-23,318.25,False,62.96,3.787,349.9,0.5,0.34,,2099.05,220.9244858,7.057,C,42988
8,90,2011-04-29,38339.3,False,62.29,3.81,,,,,,219.071119,6.297,A,155078
2,31,2010-06-04,2883.84,False,81.81,2.705,,,,,,210.833616,8.2,A,202307
26,55,2012-08-10,4802.68,False,67.01,3.772,5732.23,17.6,6.45,1524.63,2439.95,138.1437742,7.405,A,152513
39,33,2010-10-22,5187.16,False,71.73,2.725,,,,,,210.6271444,8.476,A,184109
40,5,2012-10-05,17306.9,False,57.21,4.027,4298.34,,12.03,1754.05,2273.79,138.8256,4.145,A,155083
10,92,2010-10-01,44545.5,False,86.01,3.001,,,,,,126.2346,9.003,B,126512
37,13,2010-06-18,16436.85,False,84.37,2.637,,,,,,210.2108417,8.464,C,39910
2,30,2010-09-17,5200.78,False,82.05,2.582,,,,,,211.1806415,8.099,A,202307
11,85,2011-07-29,2040.91,False,89.46,3.682,,,,,,218.8440545,7.567,A,207499
1,59,2012-09-14,208.58,False,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908,A,151315
1,37,2011-09-09,3015.32,True,76.0,3.546,,,,,,215.861056,7.962,A,151315
32,4,2012-04-13,27428.31,False,52.1,3.901,5599.64,5969.12,25.75,1440.58,4523.31,197.780931,8.09,A,203007
33,26,2010-07-30,110.38,False,92.71,3.017,,,,,,126.1069032,9.495,A,39690
37,95,2011-06-03,51517.02,False,82.96,3.699,,,,,,214.0162805,8.3,C,39910
22,4,2010-07-09,34077.22,False,79.22,2.806,,,,,,136.3962643,8.433,B,119557
5,92,2010-08-13,6462.81,False,87.41,2.692,,,,,,212.1978889,6.496,B,34875
8,82,2010-08-13,12509.69,False,80.11,2.692,,,,,,215.0196857,6.315,A,155078
23,34,2012-08-24,33435.33,False,64.63,3.874,3082.87,134.11,55.0,5325.05,5906.69,138.2814516,4.156,B,114533
12,28,2012-09-28,607.38,False,81.22,3.966,3068.35,27.82,0.22,1307.43,3605.14,131.043,10.926,B,112238
11,13,2012-02-10,46402.07,True,52.23,3.409,12424.72,4575.75,81.74,8932.68,6987.67,223.753643,6.833,A,207499
13,49,2010-04-16,8805.53,False,50.39,2.915,,,,,,126.5621,8.107,A,219622
19,44,2012-10-19,5113.46,False,53.44,4.153,2948.25,,17.4,811.41,2017.49,138.8336129,7.992,A,203819
9,46,2011-04-29,8165.33,False,70.85,3.81,,,,,,219.2588382,6.38,B,125833
41,16,2010-03-26,10528.48,False,32.3,2.717,,,,,,189.7195417,7.541,A,196321
45,40,2010-10-22,39956.42,False,53.15,2.917,,,,,,182.8558685,8.724,B,118221
17,40,2012-04-27,50115.94,False,59.11,3.842,1832.86,,1.62,8.94,2211.39,131.1266667,6.235,B,93188
38,21,2010-05-21,1056.33,False,76.2,3.12,,,,,,126.1843871,14.099,C,39690
3,1,2011-03-18,5850.92,False,69.47,3.488,,,,,,217.7235226,7.551,B,37392
17,71,2011-11-18,3402.34,False,32.93,3.489,6004.88,247.29,32.39,653.49,4391.01,129.8268333,6.617,B,93188
3,81,2011-01-14,1088.89,False,44.76,2.983,,,,,,214.7470729,7.551,B,37392
29,80,2011-05-13,23.84,False,57.71,4.095,,,,,,134.593,9.966,B,93638
22,30,2010-12-31,2494.4,True,28.49,3.177,,,,,,136.665265,8.572,B,119557
35,79,2011-02-11,22804.67,True,30.45,3.239,,,,,,137.1378318,8.549,B,103681
39,49,2012-04-13,7698.35,False,71.59,3.891,5032.34,3521.71,15.9,1241.57,10538.44,220.1953389,6.989,A,184109
24,22,2012-03-23,10095.66,False,59.51,4.054,5283.83,652.04,3.4,552.16,3402.95,137.6552903,8.659,A,203819
40,35,2011-10-07,1812.3,False,50.21,3.633,,,,,,136.472,4.42,A,155083
12,1,2011-09-30,12673.69,False,83.26,3.877,,,,,,129.6060667,13.503,B,112238
2,31,2012-07-27,4235.22,False,86.37,3.407,6999.14,197.72,2.53,6319.33,5007.01,221.5785461,6.565,A,202307
7,23,2010-02-26,14504.03,False,24.91,2.586,,,,,,189.6018023,9.014,B,70713
10,83,2011-06-24,276.38,False,90.69,3.807,,,,,,129.0663,8.494,B,126512
35,9,2012-08-10,18375.64,False,78.44,3.722,9664.78,,63.72,2523.61,2076.6,142.1705634,8.839,B,103681
26,18,2010-05-28,0.7,False,61.65,2.906,,,,,,132.2939355,8.512,A,152513
29,32,2010-03-19,4244.33,False,46.03,2.834,,,,,,131.8242903,10.064,B,93638
34,93,2010-11-26,37081.4,True,41.13,2.752,,,,,,126.6692667,10.21,A,158114
27,49,2012-08-17,8964.05,False,76.51,3.963,4017.25,33.65,6.2,1753.64,6783.58,142.2157385,8.239,A,204184
18,3,2011-07-15,15521.97,False,74.36,3.827,,,,,,135.7837419,8.89,B,120653
32,22,2010-07-02,8422.55,False,74.74,2.728,,,,,,189.4882603,9.017,A,203007
17,81,2012-09-28,16907.56,False,57.77,3.821,4716.69,,9.0,1925.91,1643.33,131.043,5.936,B,93188
18,56,2010-08-27,2006.61,False,67.05,2.77,,,,,,132.6932258,9.342,B,120653
41,7,2011-01-07,15502.69,False,23.76,2.882,,,,,,191.3683815,7.241,A,196321
40,21,2010-07-23,6532.38,False,71.79,2.784,,,,,,132.5825806,5.326,A,155083
4,49,2011-08-12,6965.7,False,82.98,3.617,,,,,,129.2015806,5.644,A,205863
36,82,2012-05-25,4948.96,False,78.94,3.636,517.28,,,0.92,1767.58,220.4287124,6.989,A,39910
